s,XY,XW,XV,YX,YW,YV,WX,WY,WV,VX,VY,VW
0.05963623316594643,1424.8464774034621,1035.475503527924,709.3356787664007,621.4298396219843,375.44242192881063,539.9189450913626,1035.475503527924,550.2334851325231,709.3356787664007,1348.28073003287,657.779658882107,1348.28073003287
0.08685113737513521,1488.1277506473361,1035.475503527924,623.8062394723212,540.450488170113,313.26722558162567,458.19756846788823,1035.475503527924,467.76305505207023,623.8062394723212,1422.862821505952,571.8766276352263,1422.862821505952
0.12648552168552957,1534.8497902821457,1035.475503527924,542.6360049669391,466.65532012563506,253.56895758336572,385.67241570799985,1035.475503527924,391.3560638229605,542.6360049669391,1486.556145363832,487.26341446109615,1486.556145363832
0.18420699693267145,1561.9343257108546,1035.475503527924,468.5813396807991,400.34898381025033,0.0,321.90696683516035,1035.475503527924,323.6523222641173,468.5813396807991,1533.7859725992125,409.1387828626802,1533.7859725992125
0.2682695795279725,1565.2516815569375,1035.475503527924,388.63925954721947,0.0,0.0,265.33574742332564,1035.475503527924,265.2105685996235,388.63925954721947,1561.4741084502655,340.12045913887795,1561.4741084502655
0.3906939937054613,1540.0456150551988,1035.475503527924,0.0,0.0,0.0,353.57027709094456,1035.475503527924,215.58855637208376,0.0,1565.527499305448,280.23898000724614,1565.527499305448
0.5689866029018293,1483.1200980276683,1035.475503527924,0.0,0.0,0.0,0.0,1035.475503527924,174.23629599443913,0.0,1541.183186004759,228.76424979314297,1541.183186004759
0.8286427728546842,1396.2146833367854,1035.475503527924,0.0,0.0,0.0,0.0,1035.475503527924,0.0,0.0,1485.160238366459,189.8972271745549,1485.160238366459
1.2067926406393288,1289.751191886438,1035.475503527924,0.0,0.0,0.0,0.0,1035.475503527924,0.0,0.0,1399.004879320571,0.0,1399.004879320571
1.7575106248547894,1183.7987327782616,1035.475503527924,0.0,0.0,0.0,0.0,1035.475503527924,0.0,0.0,1292.8569068778038,0.0,1292.8569068778038
2.559547922699533,1101.5415147414062,1035.475503527924,0.0,0.0,0.0,0.0,1035.475503527924,0.0,0.0,1186.5588787939869,0.0,1186.5588787939869
3.727593720314938,1055.4784683268256,1035.475503527924,0.0,0.0,0.0,0.0,1035.475503527924,0.0,0.0,1103.3789765647855,0.0,1103.3789765647855
5.428675439323859,1038.9525670962523,1035.475503527924,0.0,0.0,0.0,0.0,1035.475503527924,0.0,0.0,1056.301670958922,0.0,1056.301670958922
7.9060432109076855,1035.7464888712238,1035.475503527924,0.0,0.0,0.0,0.0,1035.475503527924,0.0,0.0,1039.1635676052754,0.0,1039.1635676052754
11.513953993264458,1035.4820889783464,1035.475503527924,0.0,0.0,0.0,0.0,1035.475503527924,0.0,0.0,1035.7707801538534,0.0,1035.7707801538534
16.768329368110066,1035.4755328702595,1035.475503527924,0.0,0.0,0.0,0.0,1035.475503527924,0.0,0.0,1035.4829661540848,0.0,1035.4829661540848
24.420530945486497,1035.4755035512246,1035.475503527924,0.0,0.0,0.0,0.0,1035.475503527924,0.0,0.0,1035.4755387007458,0.0,1035.4755387007458
35.564803062231285,1035.4755035279243,1035.475503527924,0.0,0.0,0.0,0.0,1035.475503527924,0.0,0.0,1035.4755035583007,0.0,1035.4755035583007
51.79474679231202,1035.475503527924,1035.475503527924,0.0,0.0,0.0,0.0,1035.475503527924,0.0,0.0,1035.4755035279245,0.0,1035.4755035279245
75.43120063354607,1035.475503527924,1035.475503527924,0.0,0.0,0.0,0.0,1035.475503527924,0.0,0.0,1035.475503527924,0.0,1035.475503527924
109.85411419875572,1035.475503527924,1035.475503527924,0.0,0.0,nan,0.0,1035.475503527924,0.0,0.0,1035.475503527924,0.0,1035.475503527924
159.98587196060572,1035.475503527924,1035.475503527924,0.0,nan,nan,0.0,1035.475503527924,0.0,0.0,1035.475503527924,0.0,1035.475503527924
232.99518105153672,1035.475503527924,1035.475503527924,nan,nan,nan,nan,1035.475503527924,0.0,nan,1035.475503527924,0.0,1035.475503527924
339.3221771895323,1035.475503527924,1035.475503527924,nan,nan,nan,nan,1035.475503527924,0.0,nan,1035.475503527924,0.0,1035.475503527924
494.1713361323828,1035.475503527924,1035.475503527924,nan,nan,nan,nan,1035.475503527924,nan,nan,1035.475503527924,0.0,1035.475503527924
719.6856730011514,1035.475503527924,1035.475503527924,nan,nan,nan,nan,1035.475503527924,nan,nan,1035.475503527924,nan,1035.475503527924
1048.1131341546852,1035.475503527924,1035.475503527924,nan,nan,nan,nan,1035.475503527924,nan,nan,1035.475503527924,nan,1035.475503527924
1526.4179671752302,1035.475503527924,1035.475503527924,nan,nan,nan,nan,1035.475503527924,nan,nan,1035.475503527924,nan,1035.475503527924
2222.996482526191,1035.475503527924,1035.475503527924,nan,nan,nan,nan,1035.475503527924,nan,nan,1035.475503527924,nan,1035.475503527924
3237.45754281764,1035.475503527924,1035.475503527924,nan,nan,nan,nan,1035.475503527924,nan,nan,1035.475503527924,nan,1035.475503527924
4714.8663634573895,1035.475503527924,1035.475503527924,nan,nan,nan,nan,1035.475503527924,nan,nan,1035.475503527924,nan,1035.475503527924
6866.488450042998,1035.475503527924,1035.475503527924,nan,nan,nan,nan,1035.475503527924,nan,nan,1035.475503527924,nan,1035.475503527924
10000.0,1035.475503527924,1035.475503527924,nan,nan,nan,nan,1035.475503527924,nan,nan,1035.475503527924,nan,1035.475503527924
