s,XY,XZ,XW,YX,YZ,YW,ZX,ZY,ZW,WX,WY,WZ
0.013257113655901081,1159.388542616791,908.5971625883263,1035.475503527924,909.8583440525947,1172.2548147439236,680.1563422050978,1056.0741820475666,1000.3316680369792,1056.0741820475666,1035.475503527924,897.0746181904158,908.5971625883263
0.019306977288832496,1210.3565975743693,857.1941861483563,1035.475503527924,857.0808412111043,1233.724548833703,594.299703149909,1060.3669624876447,980.8332742101671,1060.3669624876447,1035.475503527924,840.2842419085127,857.1941861483563
0.02811768697974228,1275.5087816538407,790.9317310295991,1035.475503527924,788.3868003573419,1318.3639098158992,512.117308490288,1061.641193576355,950.6118385830753,1061.641193576355,1035.475503527924,770.1087220932374,790.9317310295991
0.040949150623804234,1350.4426430983444,712.1538559023719,1035.475503527924,706.9355722947963,1426.5470511229428,437.6314573977163,1055.4621462240036,906.8110724898887,1055.4621462240036,1035.475503527924,689.9605614864995,712.1538559023719
0.05963623316594643,1424.8464774034621,628.0071232126477,1035.475503527924,621.4298396219843,1549.6124109899374,370.5660351141841,1036.7893750507808,851.2282099240512,1036.7893750507808,1035.475503527924,604.2725172040537,628.0071232126477
0.08685113737513521,1488.1277506473361,546.7860569374047,1035.475503527924,540.450488170113,1673.9521527271015,302.9436531723951,1003.3657117578714,792.1529781328624,1003.3657117578714,1035.475503527924,517.2411338788746,546.7860569374047
0.12648552168552957,1534.8497902821457,472.2747039806984,1035.475503527924,466.65532012563506,1793.766819733968,0.0,957.4250912498107,737.4147164230569,957.4250912498107,1035.475503527924,432.74053648276237,472.2747039806984
0.18420699693267145,1561.9343257108546,403.59277026793904,1035.475503527924,400.34898381025033,1910.0090012738945,0.0,903.1177441100664,688.3802924441965,903.1177441100664,1035.475503527924,354.4407561828696,403.59277026793904
0.2682695795279725,1565.2516815569375,0.0,1035.475503527924,0.0,2019.951811644026,0.0,843.9769563644564,437.78452781501295,843.9769563644564,1035.475503527924,285.5311941280688,0.0
0.3906939937054613,1540.0456150551988,0.0,1035.475503527924,0.0,2115.0802271832695,0.0,782.6871291269437,0.0,782.6871291269437,1035.475503527924,228.0149488240793,0.0
0.5689866029018293,1483.1200980276683,0.0,1035.475503527924,0.0,2182.3278284762714,0.0,721.4946928757292,0.0,721.4946928757292,1035.475503527924,182.2678664137608,0.0
0.8286427728546842,1396.2146833367854,0.0,1035.475503527924,0.0,2205.9307113252426,0.0,662.5525003379312,0.0,662.5525003379312,1035.475503527924,147.71437987014377,0.0
1.2067926406393288,1289.751191886438,0.0,1035.475503527924,0.0,2171.930489688829,0.0,608.2171503269436,0.0,608.2171503269436,1035.475503527924,123.73488005211283,0.0
1.7575106248547894,1183.7987327782616,0.0,1035.475503527924,0.0,2075.9229250511503,0.0,561.2496067907457,0.0,561.2496067907457,1035.475503527924,119.02467368132336,0.0
2.559547922699533,1101.5415147414062,0.0,1035.475503527924,0.0,1930.6629202327542,0.0,524.6626843900493,0.0,524.6626843900493,1035.475503527924,0.0,0.0
3.727593720314938,1055.4784683268256,0.0,1035.475503527924,0.0,1765.4422270899827,0.0,500.78114744995327,0.0,500.78114744995327,1035.475503527924,0.0,0.0
5.428675439323859,1038.9525670962523,0.0,1035.475503527924,0.0,1612.0739576813219,0.0,489.63782995618345,0.0,489.63782995618345,1035.475503527924,0.0,0.0
7.9060432109076855,1035.7464888712238,0.0,1035.475503527924,0.0,1487.8474215740516,0.0,488.6117837274957,0.0,488.6117837274957,1035.475503527924,0.0,0.0
11.513953993264458,1035.4820889783464,0.0,1035.475503527924,0.0,1393.3564343113928,0.0,494.6098014596718,0.0,494.6098014596718,1035.475503527924,0.0,0.0
16.768329368110066,1035.4755328702595,0.0,1035.475503527924,0.0,1322.8522919570598,0.0,505.62060299299685,0.0,505.62060299299685,1035.475503527924,0.0,0.0
24.420530945486497,1035.4755035512246,0.0,1035.475503527924,0.0,1271.1054161693237,0.0,520.0113828548373,0.0,520.0113828548373,1035.475503527924,0.0,0.0
35.564803062231285,1035.4755035279243,0.0,1035.475503527924,0.0,1234.3474810133428,0.0,535.7831659577888,0.0,535.7831659577888,1035.475503527924,0.0,0.0
51.79474679231202,1035.475503527924,0.0,1035.475503527924,0.0,1209.9167110854007,0.0,550.3780685924658,0.0,550.3780685924658,1035.475503527924,0.0,0.0
75.43120063354607,1035.475503527924,0.0,1035.475503527924,0.0,1195.7825076859233,nan,561.0252965675818,0.0,561.0252965675818,1035.475503527924,0.0,0.0
109.85411419875572,1035.475503527924,0.0,1035.475503527924,0.0,1189.533322770244,nan,566.3985496539357,0.0,566.3985496539357,1035.475503527924,0.0,0.0
159.98587196060572,1035.475503527924,nan,1035.475503527924,nan,1187.7723246486303,nan,567.9975087894143,nan,567.9975087894143,1035.475503527924,0.0,nan
232.99518105153672,1035.475503527924,nan,1035.475503527924,nan,1187.5199443177626,nan,568.2299462841567,nan,568.2299462841567,1035.475503527924,0.0,nan
339.3221771895323,1035.475503527924,nan,1035.475503527924,nan,1187.5062024760605,nan,568.2426271543585,nan,568.2426271543585,1035.475503527924,0.0,nan
494.1713361323828,1035.475503527924,nan,1035.475503527924,nan,1187.5060130652566,nan,568.2428019704265,nan,568.2428019704265,1035.475503527924,nan,nan
719.6856730011514,1035.475503527924,nan,1035.475503527924,nan,1187.5060127013305,nan,568.2428022690423,nan,568.2428022690423,1035.475503527924,nan,nan
1048.1131341546852,1035.475503527924,nan,1035.475503527924,nan,1187.5060127012903,nan,568.2428022690125,nan,568.2428022690125,1035.475503527924,nan,nan
1526.4179671752302,1035.475503527924,nan,1035.475503527924,nan,1187.5060127012903,nan,568.2428022690125,nan,568.2428022690125,1035.475503527924,nan,nan
2222.996482526191,1035.475503527924,nan,1035.475503527924,nan,1187.5060127012903,nan,568.2428022690125,nan,568.2428022690125,1035.475503527924,nan,nan
3237.45754281764,1035.475503527924,nan,1035.475503527924,nan,1187.5060127012903,nan,568.2428022690125,nan,568.2428022690125,1035.475503527924,nan,nan
4714.8663634573895,1035.475503527924,nan,1035.475503527924,nan,1187.5060127012903,nan,568.2428022690125,nan,568.2428022690125,1035.475503527924,nan,nan
6866.488450042998,1035.475503527924,nan,1035.475503527924,nan,1187.5060127012903,nan,568.2428022690125,nan,568.2428022690125,1035.475503527924,nan,nan
10000.0,1035.475503527924,nan,1035.475503527924,nan,1187.5060127012903,nan,568.2428022690125,nan,568.2428022690125,1035.475503527924,nan,nan
