alpha,X_{cj},X_{rj},Y_{cj},Y_{rj},Z,T,U,V,W
1.63,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.64,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.65,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.66,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.67,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.68,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.69,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.7,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.71,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.72,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.73,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.74,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.75,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.76,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.77,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.78,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.79,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.8,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.81,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.82,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.83,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.84,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.85,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.86,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.87,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.88,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.89,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.9,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.91,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.92,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.93,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.94,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.95,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.96,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.97,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.98,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
1.99,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
2.0,0.05631070106968986,0.06794128519587615,0.29604090606263755,0.13004696163582252,0.1420292892328201,0.040179415203274615,0.13326944403806593,0.02372639161742308,0.11045560594439006
